"tested_point_index","delta_m2_eV2","sin2_2theta_mue","toys","observed_profiled_delta_nll","toy_90_critical","toy_95_critical","toy_99_critical","toy_mean","toy_standard_deviation"
"30995","28.1834","0.000877628","10000","16.693723899587837","5.274238675006927","6.5766852814095955","9.657849130267266","3.0076613011003066","1.8366723815242283"
"30996","28.1834","0.000916115","10000","16.33161638049188","5.494058497791627","6.680266062712235","9.671362568406039","3.0948358760684394","1.884375534377582"
"30997","28.1834","0.00095629","10000","15.965829717181578","5.501411692089164","6.7436481639030035","9.710078749842808","3.1254111144992303","1.8827809326930178"
"30998","28.1834","0.000998227","10000","15.596995948927713","5.588623967346734","6.738389083518143","10.08806484976941","3.171686623188036","1.944342541558758"
"30999","28.1834","0.001042","10000","15.22584814044518","5.6365945000267175","6.9727437306578395","9.843226543009678","3.2337003820268526","1.927071977130265"
"31000","28.1834","0.0010877","10000","14.85308590273479","5.672861655292024","6.8291206603609","9.435230596859185","3.225930581676854","1.8830841766257826"
"31001","28.1834","0.0011354","10000","14.479672989433311","5.804635987729284","7.030128158445791","10.00935066843158","3.319880688724474","1.9516220743243458"
"31002","28.1834","0.00118519","10000","14.106552521776166","5.804519507767736","6.930081422065484","9.991280142720996","3.327202954932704","1.925522518977408"
"31003","28.1834","0.00123716","10000","13.734795520298462","5.9070529792930415","7.035362704842441","9.90890370424421","3.345975486660732","1.936649880129951"
"31004","28.1834","0.00129142","10000","13.365469607483533","6.0615715508305925","7.345256421689328","10.266588171489559","3.4745123967057663","2.0204297216016514"
"31005","28.1834","0.00134805","10000","12.999989418946711","6.059526507529199","7.310835111752056","9.978745396248144","3.467214446864796","1.996041541928998"
"31006","28.1834","0.00140717","10000","12.639650093011767","6.252189702184751","7.5012906076685795","10.364974690178258","3.5473544690781695","2.0672205934981283"
"31007","28.1834","0.00146888","10000","12.286033195954303","6.1667245979037375","7.406451288235246","10.28830877175858","3.557713521558233","2.0481895899058173"
"31008","28.1834","0.00153329","10000","11.940815563336344","6.20494031171404","7.4589237774214325","10.310292501061099","3.5779122396728105","2.042002752153277"
"31009","28.1834","0.00160053","10000","11.605739963577605","6.33326158429054","7.606833388362475","10.377155390892142","3.6268452010538605","2.063760088587586"
"31010","28.1834","0.00167072","10000","11.282785440943599","6.374072963358913","7.666809417073182","10.527797009360825","3.6535035735155637","2.0828797215596992"
"31011","28.1834","0.00174399","10000","10.974067332910863","6.513770525352527","7.7912548232329755","10.646577397197632","3.713179659658127","2.1431063937114727"
"31012","28.1834","0.00182047","10000","10.681891790231532","6.623667386632292","7.802849737895485","10.659738921664257","3.7215194657424218","2.155856453735796"
"31013","28.1834","0.0019003","10000","10.408721609264433","6.67029718197773","7.981579918725743","10.973540413306921","3.7732503211805555","2.222353293507996"
"31014","28.1834","0.00198364","10000","10.15716531812211","6.757148019443207","8.000668456951928","11.22997443039651","3.8253197432096924","2.2330776537089427"
"31015","28.1834","0.00207063","10000","9.93011068869987","6.800038049693285","8.11745517879092","10.857533379921108","3.823447253878416","2.2308908173291786"
"31016","28.1834","0.00216143","10000","9.730599312977972","6.813397620341334","8.121841426401716","10.918642164403423","3.832560901472775","2.2228508910678295"
"31017","28.1834","0.00225622","10000","9.561861773979786","6.8919448033094","8.26996531264166","11.4024376137059","3.857949230115692","2.3158739513599302"
"31018","28.1834","0.00235516","10000","9.427398247815802","6.920810933638393","8.142749128934327","11.258740843621922","3.8884413354574208","2.287475234233413"
"31019","28.1834","0.00245844","10000","9.33089085414025","6.929988013006209","8.20084200683192","11.305068724313742","3.8817195105905027","2.3201269375341345"
"31020","28.1834","0.00256625","10000","9.27626511132496","7.102711380803953","8.373549699100977","11.676977256841724","3.926007198863846","2.3612828549853706"
"31021","28.1834","0.00267879","10000","9.267678116430432","7.0609254161671515","8.410069468171855","11.346344623915343","3.9223882210517638","2.3689906495633912"
"31022","28.1834","0.00279627","10000","9.30952437872594","7.191012987735689","8.49066056316667","11.491189521571243","3.9335909928614083","2.393626944656637"
"31023","28.1834","0.00291889","10000","9.406418955115441","7.1588932165502115","8.574491121505787","11.749637496165974","3.9185838711246235","2.4257687256616878"
"31024","28.1834","0.0030469","10000","9.563240759441271","7.253002201958225","8.604242474298076","11.793471073108549","3.970010713514334","2.4781148720337356"
"31025","28.1834","0.00318052","10000","9.785066634377358","7.226234911135691","8.625061538617615","11.907794924096834","3.941315903565452","2.490777900349595"
"31026","28.1834","0.00331999","10000","10.07719363829358","7.318923462561656","8.683127847095307","11.797485600530308","3.9558358422813313","2.486986943452528"
"31027","28.1834","0.00346559","10000","10.44520568272327","7.302586090404645","8.807902274229662","11.80139182477194","3.94621741503496","2.5066402182031737"
"31028","28.1834","0.00361756","10000","10.894770510916317","7.370533304461333","8.868086708377291","12.004201664607876","3.959201819083232","2.5424977758989495"
"31029","28.1834","0.00377621","10000","11.431910142317463","7.301975296375588","8.765704665163867","11.868356603413304","3.913062689608293","2.5200607900755005"
"31030","28.1834","0.00394181","10000","12.062664138040986","7.370632165668326","8.79004159859278","12.057102331033548","3.903009880304375","2.555993491348029"
"31031","28.1834","0.00411467","10000","12.793312324325939","7.3984977321184715","8.850903924010765","11.78806229326085","3.9143494642118415","2.5561648135011055"
"31032","28.1834","0.00429511","10000","13.630261403955728","7.266311281095739","8.734318663969532","12.221517841473371","3.8580546884965146","2.5600268971757782"
"31033","28.1834","0.00448347","10000","14.580062212012649","7.288014287934175","8.881397696482054","11.809543353268623","3.8321097410316156","2.571115635903882"
"31034","28.1834","0.00468008","10000","15.649221570398652","7.4200334460854265","8.849828583727287","12.616495815672124","3.891765071445862","2.629853968890679"
"31035","28.1834","0.00488532","10000","16.844482117435916","7.316537059085874","8.805712786039066","12.600815764847141","3.8655096826757736","2.6295888015847986"
"31036","28.1834","0.00509956","10000","18.17247021273232","7.292468351414755","8.769482122110048","12.106060659531352","3.7692317579572334","2.568303578318423"
"31037","28.1834","0.0053232","10000","19.639880492510258","7.365620631183731","8.957990455925483","12.415030719713172","3.8288020138102468","2.650519598645741"
"31038","28.1834","0.00555664","10000","21.253250143858793","7.29900647962063","8.830106683199688","12.235257156284717","3.787758247496967","2.602624847049816"
"31039","28.1834","0.00580031","10000","23.019114747865387","7.371100286149783","8.964332543158093","12.436375343788143","3.779697255015076","2.6610047344515295"
"31040","28.1834","0.00605468","10000","24.94406969772143","7.240843523885815","8.92377001222519","12.209961507913249","3.740443738628696","2.6133397520447765"
"31041","28.1834","0.0063202","10000","27.034286052134576","7.256414601039694","8.799738806186042","12.59110281006923","3.7091733385522954","2.6195956687310793"
"31042","28.1834","0.00659736","10000","29.29591752452893","7.174409817543733","8.872762961011631","11.984512453287834","3.6509693687149767","2.5851404717881703"
"31043","28.1834","0.00688668","10000","31.735015001574425","7.110171389988409","8.728231656874755","12.376424380517676","3.6562424719282762","2.610632012644796"
"31044","28.1834","0.00718868","10000","34.357248088681615","7.133395480171714","8.795264474098019","12.150788483207293","3.6549463748793554","2.588876061501831"
"31045","28.1834","0.00750393","10000","37.1683091013868","6.987588732017002","8.572906813262364","11.9340575878893","3.577248925748241","2.5229917064412284"
"31046","28.1834","0.00783301","10000","40.17355740148025","6.864201707325265","8.338710069120054","11.715268552483224","3.5440984172357566","2.468707203029008"
"31047","28.1834","0.00817651","10000","43.377991161066745","6.93015613196701","8.523420331718512","12.028669027749402","3.5533938668883405","2.5255624154056595"
"31048","28.1834","0.00853508","10000","46.786705117807514","6.937945632739911","8.607643660229712","12.419117725443584","3.5645581017977332","2.5437590631318114"
"31049","28.1834","0.00890938","10000","50.40442541547151","6.858470278685161","8.44990698213212","11.770106213248937","3.5186369575916747","2.487871760025579"
"31050","28.1834","0.00930008","10000","54.23548977348992","6.884697507254373","8.473726207843356","11.87782808813904","3.5241203880695697","2.4836685044570803"
"31051","28.1834","0.00970793","10000","58.284530556210484","6.8106013855127685","8.499187684345316","11.930689593101818","3.499486756097618","2.4979615200455894"
"31052","28.1834","0.0101337","10000","62.55589065204043","6.7764781447259566","8.298974633436444","11.970597930981057","3.498733768898911","2.4638280065054774"
"31053","28.1834","0.010578","10000","67.05177573973691","6.7225718332013","8.20662649905779","11.868736838175948","3.466105271772158","2.44180201041472"
"31054","28.1834","0.0110419","10000","71.77851282946051","6.588386639444366","8.158527535865687","12.056354138198799","3.427393838596109","2.42273926656615"
"31055","28.1834","0.0115262","10000","76.73916333116557","6.573094858726961","8.135847598043938","11.722490834706662","3.3930652680495137","2.381192392505223"
"31056","28.1834","0.0120316","10000","81.93516105557791","6.6371028554627856","8.327355004005597","11.810091817861064","3.4369945950167535","2.423651351469218"
"31057","28.1834","0.0125593","10000","87.37246400558325","6.67234528842738","8.322622394388645","12.135983138540723","3.451922155234785","2.4326971628768894"
"31058","28.1834","0.01311","10000","93.05123453805078","6.576564632933923","8.132913555764333","11.872541089684319","3.43536148609866","2.377848981888144"
"31059","28.1834","0.0136849","10000","98.97608958250561","6.526281458790038","8.02101587616312","11.604932104559566","3.400690105818859","2.340943221339616"
"31060","28.1834","0.0142851","10000","105.1498643870728","6.505430964984498","8.009460683253678","11.832323390167517","3.416390140097103","2.3815469934860967"
"31061","28.1834","0.0149115","10000","111.57253883658456","6.387137266321702","8.002186528175628","11.297037727113718","3.396452183806376","2.3188991452652115"
"31062","28.1834","0.0155655","10000","118.2483660323573","6.505731403346317","8.008616225041578","11.508306010987212","3.3904185437713683","2.36407174094699"
"31063","28.1834","0.0162481","10000","125.1765892091318","6.52576258445572","8.126842861009152","11.734532397499834","3.4237009342036058","2.3890887182340497"
"31064","28.1834","0.0169606","10000","132.3585525268217","6.368056394120913","7.827161231644766","11.360688751086514","3.381084633885027","2.2853737858403096"
"31065","28.1834","0.0177044","10000","139.79556756282244","6.383406492659731","7.866230674331177","11.38912578662837","3.3859617489178717","2.3070023870684033"
"31066","28.1834","0.0184808","10000","147.4868575887836","6.3435187045072325","7.995592752854407","11.226673587685696","3.3704401591992355","2.3021936366838114"
"31067","28.1834","0.0192912","10000","155.43152788649667","6.41118343916429","7.903480133629216","11.438286520151337","3.3862013960421793","2.3298815425108224"
"31068","28.1834","0.0201372","10000","163.62945993341776","6.399279659331796","7.874316820788181","11.446826587178975","3.3889916722813607","2.309481546702269"
"31069","28.1834","0.0210203","10000","172.07832650906317","6.1825091502931855","7.587545323242921","10.940782740007137","3.349020960852059","2.230828335501723"
"31070","28.1834","0.0219421","10000","180.7755230011433","6.319019597183228","7.874931792876168","11.36365575466482","3.38805158930201","2.274591465487852"
"31071","28.1834","0.0229043","10000","189.71810911184042","6.31951235418677","7.840625604152763","11.339601761570634","3.3863361902176528","2.2775262181391507"
"31072","28.1834","0.0239088","10000","198.9036602959339","6.284834030857553","7.760072580553299","10.960631589766876","3.3793380101318884","2.2607120560031597"
"31073","28.1834","0.0249573","10000","208.3265738757687","6.287295211047081","7.750699956615108","11.053877302995147","3.3851114771425213","2.2539580332227036"
"31074","28.1834","0.0260517","10000","217.98176482157822","6.2432938289522895","7.5764969869567835","11.160258186683564","3.379120753084575","2.2376421021852106"
"31075","28.1834","0.0271942","10000","227.86541101576864","6.331166223201819","7.7963619686024686","11.272523870973657","3.4012136116846996","2.26858354103506"
"31076","28.1834","0.0283867","10000","237.96971927147985","6.233657014470566","7.644122597258331","11.21174840404035","3.3900851186153385","2.2486640066382426"
"31077","28.1834","0.0296316","10000","248.28982868948407","6.210656479365468","7.576634813973499","10.95471326394545","3.362380691829804","2.219474314671452"
"31078","28.1834","0.0309311","10000","258.8178282908087","6.243426875512739","7.651999979515949","10.640429135262139","3.3416255528494423","2.2293015395666878"
"31079","28.1834","0.0322875","10000","269.545385686026","6.215832045532352","7.5604192090285665","10.977469436414594","3.352809475656775","2.2168509401611898"
"31080","28.1834","0.0337034","10000","280.4652838199873","6.220162518777329","7.54873345208307","10.755472055587575","3.3646029066462333","2.1952202215449725"
"31081","28.1834","0.0351814","10000","291.5690163153534","6.246053639429931","7.5823865366192535","10.849969195117296","3.3805898684153943","2.2199965144034395"
"31082","28.1834","0.0367243","10000","302.84835195457157","6.286002941365439","7.657285037835038","11.21193889430441","3.3887627639681357","2.268266369252658"
"31083","28.1834","0.0383348","10000","314.2931601102487","6.244015218053676","7.687200898105914","10.954176948226234","3.382459107067794","2.274505319383441"
"31084","28.1834","0.0400159","10000","325.8943685440576","6.288017967798396","7.668344710801534","10.95599088489962","3.3676098652292987","2.2490247187081565"
"31085","28.1834","0.0417707","10000","337.64247617512484","6.180208455475338","7.584926363210855","10.669630652251954","3.358476984599716","2.1989560231408913"
"31086","28.1834","0.0436025","10000","349.52823035409125","6.211293188523655","7.624748777306195","10.990221523312982","3.3833211175464704","2.227625157185922"
"31087","28.1834","0.0455146","10000","361.5413287485681","6.247612074207268","7.5759081427487445","10.764142879063797","3.4132024947979627","2.2343562280003795"
"31088","28.1834","0.0475106","10000","373.6723577034916","6.259975354236417","7.590328324112306","11.082594168731703","3.390774343013938","2.252365534268613"
"31089","28.1834","0.0495941","10000","385.9109007146797","6.219350460781982","7.585536828185354","10.710475412629535","3.3672795593608433","2.2355495440509863"
"31090","28.1834","0.051769","10000","398.247358309453","6.1996908774758595","7.560671511366536","10.812270766360712","3.380767760235467","2.244212320786894"
"31091","28.1834","0.0540392","10000","410.67118429040016","6.305920525828924","7.693599996434955","10.98262378231857","3.4072015987216626","2.2660204619935276"
"31092","28.1834","0.0564091","10000","423.17362598088806","6.230403310988663","7.688755879030168","11.058982342313186","3.393060434408668","2.255557038980383"
"31093","28.1834","0.0588828","10000","435.74340210792064","6.260482253377745","7.58168617366232","10.572507650092348","3.3807445548205988","2.22982974458112"
"31094","28.1834","0.061465","10000","448.3714647285911","6.231811367773048","7.625750839483828","10.891775105747797","3.388646103734469","2.233172128287265"
"31095","28.1834","0.0641605","10000","461.04828436990675","6.210820579880647","7.479850358439478","10.536205652821593","3.3650483710900203","2.185645967831759"
"31096","28.1834","0.0669741","10000","473.76348156258183","6.217811805405859","7.593753479550401","10.502309996423776","3.373476415970309","2.2276955997363634"
"31097","28.1834","0.0699112","10000","486.5085432673746","6.182448306604385","7.529469963452698","10.746660656434813","3.3624881113886853","2.2233679825729515"
"31098","28.1834","0.072977","10000","499.27320040157673","6.237959783628014","7.594576720731993","10.748451847240005","3.361733996466153","2.2747958522847123"
"31099","28.1834","0.0761773","10000","512.0489042592251","6.274245265271759","7.6746412686101735","10.861539560561766","3.362765887358967","2.262308796707166"
"31100","28.1834","0.079518","10000","524.8266254574746","6.224041099938006","7.585266615747912","11.221546649723848","3.3688075020975456","2.2696301740979177"
"31101","28.1834","0.0830051","10000","537.5969583246065","6.269950903305187","7.601532247951013","10.881948362966114","3.4034086967318538","2.279359145138565"
"31102","28.1834","0.0866452","10000","550.3519373146471","6.307873034187594","7.686720035758299","11.110742745814889","3.390845883279512","2.2805464224004965"
"31103","28.1834","0.0904449","10000","563.0827935687496","6.169022780665273","7.503784012828817","10.82953030208364","3.3550182777106374","2.24429390092541"
"31104","28.1834","0.0944112","10000","575.7813993648294","6.298072578091421","7.635008209180057","10.75122887770874","3.4048463720874143","2.2675627761597146"
"31105","28.1834","0.0985515","10000","588.4401652067174","6.240612605179592","7.5892094513170605","10.591501283466641","3.3474925751738556","2.2575737490579257"
"31106","28.1834","0.102873","10000","601.0502417442351","6.28444130959582","7.718876981605092","10.843049942095377","3.367534198118795","2.309850206017591"
"31107","28.1834","0.107385","10000","613.608094188224","6.3052298918353245","7.598396851659004","11.023368180415616","3.3764623625768175","2.276262035109045"
"31108","28.1834","0.112094","10000","626.101635577118","6.344901433759219","7.7392212763517705","10.841353825577983","3.3853939272481197","2.313458829158632"
"31109","28.1834","0.11701","10000","638.5277402157026","6.189413093757082","7.458469011869511","10.295717932793707","3.303771146711325","2.223185172449377"
"31110","28.1834","0.122141","10000","650.877354041671","6.353854845514888","7.674981697730232","10.80297386768359","3.391153544928457","2.3075976318021465"
"31111","28.1834","0.127497","10000","663.1458162767851","6.3014369684266285","7.542963139177914","10.933098924378271","3.3399991238549336","2.3017850871569765"
"31112","28.1834","0.133088","10000","675.3276489809978","6.2290209291746805","7.603111405697234","10.877261525134202","3.328316777959153","2.288296593069882"
"31113","28.1834","0.138925","10000","687.4187818559526","6.17223413039369","7.476518715395457","10.323760381870102","3.2824176499790263","2.219837958134753"
"31114","28.1834","0.145017","10000","699.410476748998","6.255517647645888","7.545794660270758","10.368821554835051","3.324417022593481","2.2446381130553106"
"31115","28.1834","0.151377","10000","711.3014339562153","6.237987090790909","7.494977462710381","10.493180009496882","3.310000530297737","2.2847865514000705"
"31116","28.1834","0.158015","10000","723.083938442322","6.314797674505826","7.799444526630168","10.749416838778245","3.346817666689957","2.3164876235106857"
"31117","28.1834","0.164945","10000","734.75692168351","6.333964436429824","7.719682794227879","10.643758758308195","3.322816980879362","2.3176485629040293"
"31118","28.1834","0.172178","10000","746.3134815171684","6.333276146180879","7.604024153318846","10.60598287107274","3.337069501026493","2.2980578448191893"
"31119","28.1834","0.179729","10000","757.7526628171756","6.322314009884394","7.669351715432413","10.83532904001055","3.3342537368289107","2.343409792522848"
"31120","28.1834","0.18761","10000","769.0682337428852","6.331919629299932","7.584798060324772","10.75291248965516","3.3754305402731655","2.317966622340652"
"31121","28.1834","0.195838","10000","780.2606154928967","6.3370468751624","7.698745769215634","10.773644028048409","3.3221053323845604","2.328664649604586"
"31122","28.1834","0.204426","10000","791.3239453087415","6.42807235579437","7.718108226001277","10.982612277864177","3.3574153902477963","2.3666427253358657"
"31123","28.1834","0.213391","10000","802.2571627981638","6.368318925726783","7.6025504216719355","10.775611199761954","3.3114916944055026","2.354060716400709"
"31124","28.1834","0.222749","10000","813.0572180128431","6.25050014877138","7.622937702674562","10.361197118346468","3.296855429448918","2.3209647083816987"
"31125","28.1834","0.232517","10000","823.7217047058243","6.257251524144692","7.5465483122845285","10.63834090258365","3.256330666584106","2.308094670065129"
"31126","28.1834","0.242714","10000","834.2497272157138","6.257717783067164","7.581108332832287","10.936730624908591","3.280939598443498","2.3349800582684836"
"31127","28.1834","0.253357","10000","844.6377149859968","6.452045070128747","7.879852330835547","11.077381227429896","3.361600610297029","2.4024899221579386"
"31128","28.1834","0.264468","10000","854.8864165142722","6.437277669664411","7.818136765951863","10.742965351761654","3.3031747245940553","2.38268095187035"
"31129","28.1834","0.276066","10000","864.9929999845622","6.3036495382579005","7.682691012948851","10.645364713966046","3.3047719757202008","2.321532192250691"
"31130","28.1834","0.288172","10000","874.9559862710619","6.344567686954576","7.7254261163843125","10.723313755798188","3.3114846548301533","2.3873438187979477"
"31131","28.1834","0.30081","10000","884.7756838253922","6.294361082021567","7.554178101967466","10.413012605462313","3.268165311979271","2.303021005503798"
"31132","28.1834","0.314001","10000","894.4494318129082","6.36904104865755","7.63927536205847","10.657576134553267","3.312201991769136","2.3585990061304187"
"31133","28.1834","0.327771","10000","903.9777823111235","6.394405965635428","7.896820971436171","10.972900018268547","3.3242509467897063","2.37770201991081"
"31134","28.1834","0.342145","10000","913.3598540568705","6.339528920125417","7.613109919051908","10.869510730745446","3.299211770965899","2.3623474004794396"
"31135","28.1834","0.35715","10000","922.5955021406155","6.331917194634514","7.5756638356951385","10.837503901527157","3.2751211805624765","2.3593784475462054"
"31136","28.1834","0.372812","10000","931.683436454919","6.434775541628767","7.8174852694459105","10.933280982554663","3.32504711847485","2.374796913095989"
"31137","28.1834","0.389161","10000","940.6242057392944","6.447168394235121","7.686113046834862","10.769939071921385","3.3094035195668345","2.3924380633625995"
"31138","28.1834","0.406227","10000","949.4177092823059","6.370931407629371","7.679258744294316","11.026722193277351","3.2905138064030917","2.398216639806162"
"31139","28.1834","0.424042","10000","958.0643135683115","6.463886560755441","7.759202110140677","10.84369256594681","3.3019926764919454","2.4094115775844385"
"31140","28.1834","0.442637","10000","966.5633975818059","6.319640820707718","7.764909185024351","10.599528577537853","3.279446581687346","2.386391335737277"
"31141","28.1834","0.462049","10000","974.9165651565704","6.322773755609262","7.623838348133461","10.846462804824455","3.2611033988450706","2.3704616718605256"
"31142","28.1834","0.482311","10000","983.1231010658935","6.440686649398117","7.895569193771053","10.83877666248054","3.2993978426089874","2.399615163834023"
"31143","28.1834","0.503462","10000","991.1843181543395","6.356671111987339","7.710313704736734","10.70482887638002","3.2818082354290876","2.3885798963306963"
"31144","28.1834","0.525541","10000","999.1009213560606","6.471162733524466","7.8228256378068295","10.6819841777193","3.278577531654443","2.402592491017026"
"31145","28.1834","0.548588","10000","1006.8734993218966","6.470202233196574","7.817556921223627","10.697282262927047","3.3107125579785994","2.3941235516193364"
"31146","28.1834","0.572645","10000","1014.5028754112773","6.428793004871295","7.727801302680348","11.139287508912275","3.2787151259265053","2.414350151985579"
"31147","28.1834","0.597758","10000","1021.9906326107157","6.369827595231072","7.627195877534177","10.970298717237199","3.2700518522286166","2.3885905746476466"
"31148","28.1834","0.623971","10000","1029.337267364541","6.488976078927749","7.860869808464827","11.01807598770364","3.288815637736437","2.434061149727879"
"31149","28.1834","0.651335","10000","1036.5448026881475","6.3715029991461165","7.678560290119663","10.725860785126144","3.247379801564621","2.3832029942394146"
"31150","28.1834","0.679898","10000","1043.613958610284","6.387227774070141","7.83966458975965","10.946143650144506","3.2683549297138326","2.426991026456568"
"31151","28.1834","0.709714","10000","1050.5465527651022","6.338400668218469","7.567445946522298","10.757091343033835","3.251828751263932","2.3695124484634342"
"31152","28.1834","0.740838","10000","1057.3441369965426","6.326494141064245","7.592070120402411","10.853771943613708","3.232862288335395","2.383704100618874"
"31153","28.1834","0.773326","10000","1064.0080688884154","6.39442493106975","7.647967648310271","10.706117950336193","3.271956309117519","2.3765361445641298"
"31154","28.1834","0.807239","10000","1070.540320142258","6.381907115934553","7.821143117143265","10.95742131368894","3.285995896198313","2.4221582596655793"
"31155","28.1834","0.842639","10000","1076.94260013921","6.501591169114192","7.852734209671837","11.291037112869446","3.30078676074681","2.4596295609378926"
"31156","28.1834","0.879592","10000","1083.2169211964163","6.451271211711571","7.8466596029333004","10.843409822122965","3.2728282878465134","2.4492700753440393"
"31157","28.1834","0.918165","10000","1089.365045162553","6.543673072997649","7.8030607040581685","10.841899016438788","3.2497419990500926","2.4445922756657366"
"31158","28.1834","0.95843","10000","1095.389133097041","6.3868423865059185","7.661129481574562","10.521345676128306","3.275252663199101","2.3658544261251513"
"31159","28.1834","1.0","10000","1101.2284792528005","5.881567506087492","7.06704292501837","10.036904492170606","2.9027090608343715","2.2515902980606515"
"31160","29.5908","0.0003","10000","23.79386965093562","4.241367104992548","5.5552766966196145","9.31222430464004","2.079795304794255","1.7509581051720742"
"31161","29.5908","0.0003133","10000","23.595272010479448","4.378542101029723","5.729421117413324","8.80980743208994","2.151117275318886","1.7554107226098346"
"31162","29.5908","0.00032704","10000","23.392263070565832","4.500980112682555","5.915059588162023","9.12998516146098","2.222428440314987","1.8286964991338748"
"31163","29.5908","0.000341381","10000","23.182685231267612","4.469437515470474","5.739895319454831","8.619488971464364","2.1977224004226557","1.7312992569559664"
"31164","29.5908","0.000356352","10000","22.96638666432142","4.498494671759886","5.818640697393789","9.164187697877423","2.2526064391374274","1.7993472673606394"
"31165","29.5908","0.00037198","10000","22.743269382349922","4.557855722961051","5.8318809806557965","9.082418155765765","2.273598362349569","1.7812121451329"
"31166","29.5908","0.000388292","10000","22.513260328862827","4.544111128143015","5.886198719427853","9.071570400305461","2.3071123823390045","1.7884509870448797"
"31167","29.5908","0.00040532","10000","22.27624301520234","4.531109388151378","5.938586559009252","9.215325910823367","2.3185549578329843","1.782842398661664"
"31168","29.5908","0.000423095","10000","22.03214482651572","4.590774827469147","5.942639603930161","9.252784944358382","2.369874445600836","1.8096708039600522"
"31169","29.5908","0.000441649","10000","21.78091014195047","4.652480494264296","5.924731352190918","8.898965348064507","2.403695977192483","1.740587356927126"
"31170","29.5908","0.000461017","10000","21.522475743086147","4.589933752222464","5.87980169754735","8.714714568449779","2.4137039040903976","1.7572877498003587"
"31171","29.5908","0.000481234","10000","21.256813925059305","4.6362131226936185","6.037127030731199","9.377054436941592","2.459922833503825","1.8090691713471094"
"31172","29.5908","0.000502338","10000","20.983895056187464","4.676437507539049","6.013380195675836","8.877165615415038","2.49243369090738","1.7424725876777611"
"31173","29.5908","0.000524367","10000","20.703729658438363","4.733315670468528","6.005447602403706","9.166521433478408","2.537584263111489","1.757306074039929"
"31174","29.5908","0.000547363","10000","20.416319979999116","4.9004662188372095","6.1973552100038205","9.54628656040967","2.612364100378797","1.849417050776507"
"31175","29.5908","0.000571367","10000","20.121726429573698","4.90903085141332","6.1294863831128055","9.446454800794356","2.6336330464664783","1.815759416714889"
"31176","29.5908","0.000596423","10000","19.820019956710382","4.816034057745071","6.09181564994816","8.784502220634067","2.6346902545489113","1.7194545122197102"
"31177","29.5908","0.000622578","10000","19.511286788092434","4.929348479851285","6.202757996622665","9.463129102703192","2.720914741318017","1.7869942528923823"
"31178","29.5908","0.00064988","10000","19.19565624322246","4.882346000047789","6.294277781979815","9.419996397089335","2.728444628696622","1.7920554817835948"
"31179","29.5908","0.00067838","10000","18.873280981985772","4.969863584802738","6.2153281352259455","9.451917645215644","2.7611906414982905","1.792860533956076"
"31180","29.5908","0.000708129","10000","18.544375006233736","5.092325325261186","6.3963601622944","9.613239243237729","2.830190894324303","1.8276137651125897"
"31181","29.5908","0.000739183","10000","18.209161792531688","5.123393640670656","6.420878243760399","9.170441661332006","2.8609090478381236","1.8269029129081034"
"31182","29.5908","0.000771599","10000","17.867923986813253","5.160979925676315","6.426388502501254","9.43476722714803","2.926555985689693","1.8206067459991842"
"31183","29.5908","0.000805437","10000","17.520986131521965","5.270194476648726","6.410417667180866","9.364957700512434","2.949945381121077","1.8235359003267746"
"31184","29.5908","0.000840758","10000","17.168740108096642","5.241440363679487","6.535938052040933","9.706886456658253","3.012706218734893","1.8584220950964463"
"31185","29.5908","0.000877628","10000","16.81161002077107","5.391046218515612","6.565924852127125","9.334772089870398","3.031084915984953","1.8474582597679312"
"31186","29.5908","0.000916115","10000","16.450088873513437","5.438308441547122","6.695501565827726","9.794738163281068","3.093613278702689","1.8709235422918213"
"31187","29.5908","0.00095629","10000","16.084734367063902","5.484623086870386","6.750743427162718","9.869449837432398","3.13821585982859","1.8807860050665886"
"31188","29.5908","0.000998227","10000","15.716175219706145","5.576159729248104","6.845371156801946","9.671440204780936","3.190758788341797","1.8873336330652921"
"31189","29.5908","0.001042","10000","15.345142560453155","5.5866205602966374","6.875583129333336","9.918055551557075","3.2129526743339687","1.9029840260301674"
"31190","29.5908","0.0010877","10000","14.972335675969873","5.7267336409267955","6.989483833469819","9.647551372938722","3.2694209751214154","1.9006140364878206"
"31191","29.5908","0.0011354","10000","14.598719815764412","5.682642166530854","6.920359505774343","10.074704367402944","3.321218787730916","1.9188194393282696"
"31192","29.5908","0.00118519","10000","14.22524169447422","5.847017502848246","7.0700931451555675","10.144463437414231","3.3817550746389125","1.969239308103892"
"31193","29.5908","0.00123716","10000","13.852978265166257","5.82892741463661","7.045417991308739","9.603554160834221","3.3788406018111448","1.9347481266083482"
"31194","29.5908","0.00129142","10000","13.483005476285541","5.995247946621589","7.208376078052936","9.840903296864042","3.4347204551381663","1.9710020118587643"
"31195","29.5908","0.00134805","10000","13.11674954690892","6.068149588938297","7.296029399671113","10.201293160931925","3.477868930518783","2.009651470766071"
"31196","29.5908","0.00140717","10000","12.75551990234652","6.161092686955669","7.3663455926177335","10.408525870160645","3.515760003062836","2.0431248825755697"
"31197","29.5908","0.00146888","10000","12.40091615006753","6.2069781692943025","7.508937731930928","10.36438792475343","3.5855049618552037","2.065038421275649"
"31198","29.5908","0.00153329","10000","12.054636810406862","6.2883850140643744","7.469232822102754","10.378736423916337","3.5962361124537994","2.0757778937849625"
